ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response
4964 1958 4 3 74250 0 0 735166 90 680 11 392 75 0 0 1 2 11 4 1 0 0 0 0 0 0 3 11 0 
2461 1955 3 0 51124 1 1 735123 79 26 1 11 0 1 4 2 1 0 3 3 0 0 0 0 0 0 3 11 0 
10736 1971 2 0 72258 0 1 735027 28 522 0 522 227 120 134 2 6 9 5 2 0 0 0 0 0 0 3 11 0 
3194 1974 4 0 71466 0 0 735235 86 412 12 546 78 182 0 1 4 4 10 1 0 0 0 0 0 0 3 11 0 
10839 1976 2 3 36283 1 1 735244 42 6 5 5 8 0 5 2 1 0 3 4 0 0 0 0 0 0 3 11 0 
49 1970 2 0 20587 1 0 735271 39 2 3 6 4 1 9 1 1 1 2 7 0 0 0 0 0 0 3 11 0 
4290 1972 2 4 30467 1 0 735219 8 1 3 8 2 5 5 1 1 0 2 7 0 0 0 0 0 0 3 11 0 
10219 1972 2 3 31590 1 0 734943 40 6 2 15 6 6 3 1 1 0 3 8 0 0 0 0 0 0 3 11 0 
4211 1986 0 4 20425 1 0 734709 5 4 12 5 3 16 17 2 2 0 3 7 0 0 0 0 0 0 3 11 0 
1135 1960 3 3 17144 1 1 735185 96 18 2 19 0 2 6 5 3 0 4 7 0 0 0 0 0 0 3 11 0 
6299 1968 4 1 42564 0 1 734777 28 324 48 186 39 18 198 6 6 8 4 7 1 0 0 0 0 0 3 11 1 
10846 1978 3 4 43783 1 0 735289 22 327 9 125 25 4 139 6 7 1 8 7 1 0 0 0 0 0 3 11 0 
347 1976 2 1 40780 0 1 734658 30 229 27 71 13 3 34 4 7 1 5 9 0 0 0 0 0 0 3 11 0 
6543 1945 3 3 62847 0 0 734790 45 521 168 706 80 76 61 1 3 6 4 2 0 0 0 0 0 0 3 11 0 
10446 1957 4 4 82017 0 0 734717 58 184 23 446 30 23 23 1 5 4 7 2 0 1 1 1 0 0 3 11 1 
3479 1950 2 0 16813 0 0 734974 49 4 8 11 12 2 13 1 2 0 3 7 1 0 0 0 0 0 3 11 0 
11075 1978 2 4 51267 1 1 735074 37 183 2 64 7 2 12 4 3 3 5 4 0 0 0 0 0 0 3 11 0 
4442 1961 2 0 46524 0 1 734870 70 31 19 35 26 14 52 2 1 1 5 3 0 0 0 0 0 0 3 11 0 
199 1962 3 0 45183 0 0 734795 33 219 3 60 12 9 12 1 4 1 7 7 0 1 0 0 0 0 3 11 0 
6722 1954 4 4 70421 0 1 735318 98 479 28 136 75 14 35 3 10 3 7 6 0 0 0 0 0 0 3 11 0 
796 1965 1 1 60161 0 1 734703 17 584 44 212 46 8 177 3 11 4 8 8 0 0 0 0 0 0 3 11 0 
3749 1973 2 3 73926 0 0 734837 54 627 91 597 159 91 15 1 6 5 12 3 0 0 0 0 0 0 3 11 0 
8523 1968 2 4 19329 1 0 735119 39 24 1 16 12 2 5 3 4 0 3 8 0 0 0 0 0 0 3 11 0 
310 1970 3 4 61872 0 1 735118 81 330 5 159 36 27 16 4 4 4 9 4 0 0 0 0 0 0 3 11 0 
8629 1956 2 2 46984 1 1 734861 71 19 1 10 2 1 8 1 1 0 3 5 0 0 0 0 0 0 3 11 0 
236 1951 2 4 34838 1 1 734794 62 28 23 29 29 14 47 3 2 1 4 6 0 0 0 0 0 0 3 11 0 
9930 1944 4 0 82716 0 0 735080 8 606 148 228 15 148 22 1 6 8 13 2 0 0 0 0 0 0 3 11 0 
3483 1958 2 4 48192 0 0 734871 76 1039 43 204 153 58 29 3 2 8 12 8 0 1 0 1 1 0 3 11 1 
4599 1976 3 4 49681 0 2 735079 66 411 0 26 0 0 21 6 7 1 7 7 0 0 0 0 0 0 3 11 0 
7326 1971 3 4 56850 0 1 735223 83 34 1 19 2 7 0 1 1 1 3 2 0 0 0 0 0 0 3 11 0 
7352 1957 2 4 55267 0 1 735066 28 161 28 136 32 3 45 4 3 4 6 3 0 0 0 0 0 0 3 11 0 
2350 1972 2 4 59666 1 1 734857 87 623 53 178 23 17 133 7 3 2 8 8 0 1 0 0 0 0 3 11 0 
9145 1972 2 0 72504 0 1 734871 43 604 26 470 123 161 94 2 5 9 6 2 0 0 0 0 0 0 3 11 0 
2964 1981 2 4 26872 0 0 735061 0 3 10 8 3 16 32 1 1 1 2 6 0 0 0 0 0 0 3 11 0 
5585 1972 2 0 21359 1 0 734885 1 12 2 17 6 1 10 2 2 0 3 8 0 0 0 0 0 0 3 11 1 
9687 1975 2 0 73170 0 0 735291 1 184 174 256 50 30 32 1 5 4 6 2 0 0 0 0 0 0 3 11 0 
3732 1955 3 4 52750 0 1 734809 72 393 0 239 90 69 69 6 5 7 9 4 0 0 0 0 0 0 3 11 0 
6303 1986 4 3 91820 0 0 735098 72 410 73 747 76 161 30 0 5 5 12 1 0 0 0 0 0 0 3 11 0 
11176 1970 4 3 65968 0 1 735272 12 376 9 83 19 4 4 2 5 4 7 3 0 0 0 0 0 0 3 11 0 
2986 1976 2 4 30772 1 1 735212 89 7 2 4 2 1 4 1 1 0 2 6 0 0 0 0 0 0 3 11 0 
7462 1954 2 0 22507 0 0 734734 67 68 0 226 51 157 68 3 10 2 4 9 0 0 0 0 0 0 3 11 0 
3900 1972 2 4 65685 0 1 735229 54 642 14 49 0 7 57 1 9 2 9 5 0 0 0 0 0 0 3 11 0 
7034 1978 1 4 25804 1 0 735016 34 8 7 9 13 6 12 2 2 0 3 8 0 0 0 0 0 0 3 11 0 
9493 1980 4 0 76412 0 0 734900 15 840 53 804 23 71 17 1 5 4 8 3 0 0 1 1 0 0 3 11 1 
1143 1972 2 4 22063 1 0 734993 43 7 10 13 3 11 11 2 2 0 3 7 0 0 0 0 0 0 3 11 0 
1 1961 2 0 57091 0 0 735305 0 464 5 64 7 0 37 1 7 3 7 5 0 0 0 0 1 0 3 11 1 
3855 1963 2 4 22419 0 0 734883 74 30 3 47 19 21 42 1 3 2 2 8 0 0 0 0 0 0 3 11 0 
5536 1959 2 3 87771 0 1 734917 61 1492 38 287 50 57 33 1 5 10 4 6 0 1 1 1 1 0 3 11 1 
5989 1959 1 1 78353 0 1 734881 51 752 122 476 39 153 34 1 10 2 11 8 0 0 0 0 0 0 3 11 0 
9499 1954 2 4 93404 1 2 734902 97 1279 15 287 20 0 15 3 3 4 7 5 0 1 1 0 0 0 3 11 0 
6768 1962 2 1 37859 1 2 734787 75 22 1 8 2 1 2 2 1 0 3 8 0 0 0 0 0 0 3 11 0 
2150 1958 4 2 80995 0 1 734906 83 860 28 409 73 56 56 1 8 9 4 4 0 0 0 0 0 0 3 11 0 
6646 1984 2 3 16529 1 0 735201 23 3 0 5 13 0 1 1 1 0 3 6 0 0 0 0 0 0 3 11 0 
4887 1976 4 1 55412 1 1 735097 65 10 5 28 11 1 8 1 2 0 3 5 0 0 0 0 0 0 3 11 0 
8560 1992 2 0 48789 0 0 734660 94 351 16 156 7 5 145 1 6 4 7 6 0 0 0 0 0 0 3 11 0 
3321 1967 4 3 56575 0 2 734900 42 421 5 90 0 16 10 3 7 3 7 5 0 0 0 0 0 0 3 11 0 
11003 1980 1 3 25130 1 0 735047 10 2 5 7 0 18 18 2 2 0 3 7 0 0 0 0 0 0 3 11 0 
10402 1967 2 4 35441 1 1 734819 94 25 1 9 2 1 1 2 1 0 3 8 0 0 0 0 0 0 3 11 0 
9904 1956 2 4 71391 0 1 734864 50 336 123 274 46 123 141 5 6 5 12 3 0 0 0 0 0 0 3 11 0 
6141 1972 3 0 49494 1 0 734890 46 191 9 97 0 6 82 2 6 1 5 7 0 0 0 0 0 0 3 11 0 
5687 1980 2 1 81702 0 0 734673 98 563 50 774 28 31 187 1 7 7 12 3 0 0 0 0 0 0 3 11 0 
10856 1980 1 0 45889 0 1 734957 42 31 0 6 0 1 8 1 1 0 3 6 0 0 0 0 0 0 3 11 0 
5121 1977 2 0 56628 0 1 735221 30 479 5 82 7 17 171 2 7 6 5 5 1 0 0 0 0 0 3 11 0 
4186 1950 2 3 34026 1 1 734990 11 18 6 15 12 8 17 3 2 1 3 5 0 0 0 0 0 0 3 11 0 
368 1974 2 4 40049 0 1 734739 61 91 65 52 10 44 28 3 3 2 6 5 0 0 0 0 0 0 3 11 0 
3312 1988 2 0 34176 1 0 735272 12 5 7 24 19 14 20 4 3 0 4 6 0 0 0 0 0 0 3 11 0 
11121 1981 2 4 19419 1 0 734720 76 2 14 28 16 3 7 4 4 0 3 9 0 0 0 0 0 0 3 11 0 
5332 1960 1 4 82504 0 0 734982 2 362 50 431 134 35 54 1 3 6 7 1 0 0 0 0 0 0 3 11 0 
5848 1970 2 3 81205 0 0 735153 43 724 74 929 97 55 130 1 5 6 7 2 1 0 1 0 1 0 3 11 1 
10343 1991 1 0 61618 0 0 734679 27 605 91 399 0 45 205 2 3 6 8 3 0 0 0 0 0 0 3 11 0 
5935 1956 3 0 55284 0 1 734764 60 547 7 140 0 7 63 3 7 5 8 5 0 0 0 0 0 0 3 11 0 
2895 1963 2 0 49980 0 1 735068 79 104 1 54 13 9 14 2 3 1 5 5 0 0 0 0 0 0 3 11 0 
10262 1980 2 4 15072 2 0 734905 96 8 2 15 0 10 18 4 3 1 3 5 0 0 0 0 0 0 3 11 0 
7848 1974 2 0 49166 0 1 734938 17 224 2 25 7 0 110 2 5 3 3 6 0 0 0 0 0 0 3 11 0 
9477 1954 4 4 65324 0 1 735151 0 384 0 102 21 32 5 3 6 2 9 4 0 0 0 0 0 0 3 11 0 
4856 1957 1 4 82347 0 0 734716 38 556 54 845 202 133 63 1 7 7 10 3 1 0 0 1 0 0 3 11 0 
7186 1966 4 3 30843 1 1 735286 43 24 0 2 0 0 9 2 1 1 2 5 1 0 0 0 0 0 3 11 0 
5794 1974 4 4 46374 0 1 735217 1 408 0 21 0 0 17 3 7 1 7 8 0 1 0 1 0 0 3 11 1 
1456 1979 2 0 60474 0 1 734866 25 265 199 303 234 9 170 7 10 2 12 7 0 0 0 0 0 0 3 11 0 
4877 1973 3 4 38576 0 1 735204 2 34 0 7 0 0 0 1 1 0 3 7 0 0 0 0 0 0 3 11 0 
425 1985 2 4 55357 2 0 734824 66 374 64 116 84 25 64 3 6 2 11 5 0 0 0 0 0 0 3 11 0 
3007 1966 2 3 37758 1 1 734684 49 27 2 10 0 0 1 2 1 0 3 8 0 0 0 0 0 0 3 11 0 
1031 1989 1 4 85710 0 0 734900 5 600 20 350 29 30 33 1 6 9 10 2 0 0 1 0 0 0 3 11 0 
4297 1969 2 3 23228 1 0 735166 71 13 2 18 6 1 0 2 2 0 3 8 0 0 0 0 0 0 3 11 0 
807 1969 3 3 44602 1 1 735185 35 167 2 89 0 0 34 6 6 1 4 8 0 0 0 0 0 0 3 11 0 
9553 1987 2 4 7500 0 0 734784 94 0 2 3 4 1 5 1 0 0 3 6 0 0 0 0 0 0 3 11 0 
4271 1989 1 3 38683 1 0 734684 80 46 35 69 84 41 66 6 4 1 6 7 0 0 0 0 0 0 3 11 0 
4120 1975 1 0 49514 1 0 735122 61 88 39 78 58 13 93 2 6 1 4 7 0 0 0 0 0 0 3 11 0 
2036 1973 4 3 57906 0 1 734936 29 243 11 119 10 3 15 3 4 2 8 4 0 0 0 0 0 0 3 11 0 
115 1966 3 0 43456 0 1 734861 0 275 11 68 25 7 7 3 5 1 8 5 0 0 0 0 0 0 3 11 0 
4259 1986 3 0 19485 2 0 735039 80 6 0 4 0 0 0 1 1 0 2 7 0 0 0 0 0 0 3 11 0 
8687 1978 2 3 53172 0 1 734901 54 121 62 90 68 20 125 3 2 3 8 3 0 0 0 0 0 0 3 11 0 
2447 1979 2 3 30545 1 0 734697 71 4 12 15 19 7 12 2 2 0 3 7 0 0 0 0 0 0 3 11 0 
10140 1983 4 3 70123 0 0 735043 27 1308 0 396 23 0 0 1 5 7 4 3 0 1 0 0 1 0 3 11 0 
9353 1959 2 0 62450 0 1 735146 61 515 47 267 62 66 38 2 5 5 4 3 0 1 0 0 0 0 3 11 0 
3623 1976 2 3 21675 1 0 735301 55 4 0 16 17 4 4 3 4 0 3 7 0 0 0 0 0 0 3 11 0 
738 1981 1 0 42395 1 1 735234 35 48 13 57 24 15 25 4 3 1 4 7 0 0 0 0 0 0 3 11 0 
7631 1978 3 3 61346 1 0 735051 34 562 58 168 43 16 142 1 5 7 10 3 0 0 0 0 0 0 3 11 0 
4789 1953 2 3 80812 0 0 735032 95 769 22 500 210 143 33 1 4 8 5 2 1 0 1 1 0 0 3 11 0 
773 1971 3 1 42835 1 1 734955 64 379 4 93 12 9 98 7 6 6 4 6 0 0 0 0 0 0 3 11 0 
10602 1983 2 4 39922 1 0 734819 30 29 12 59 19 1 36 2 3 0 4 8 0 0 0 0 0 0 3 11 0 
1446 1956 3 0 86424 0 0 735235 12 387 68 569 89 45 68 1 6 9 12 1 0 0 0 0 0 0 3 11 0 
3270 1978 1 3 17117 1 0 734792 96 12 23 38 30 18 7 4 3 1 3 9 0 0 0 0 0 0 3 11 0 
8443 1972 2 0 24762 1 0 735180 16 6 10 12 3 15 40 3 3 1 2 8 1 0 0 0 0 0 3 11 1 
9653 1975 2 4 35797 0 1 734696 16 27 1 14 4 1 21 2 2 0 3 8 0 0 0 0 0 0 3 11 0 
8916 1975 2 1 36627 2 0 734978 78 9 1 5 0 0 1 1 0 0 3 5 0 0 0 0 0 0 3 11 0 
8017 1981 1 4 51111 1 1 735309 83 22 0 19 6 5 3 2 2 0 3 6 0 0 0 0 0 0 3 11 0 
5830 1972 4 0 86857 0 0 734662 96 899 102 838 133 102 40 1 5 6 10 2 0 0 0 0 0 0 3 11 1 
4597 1970 4 3 82072 0 0 734957 67 889 55 685 168 92 129 1 3 2 13 1 0 0 0 0 0 0 3 11 0 
7023 1953 4 0 46231 2 1 734736 87 189 2 55 0 5 12 4 6 1 4 9 0 0 0 0 0 0 3 11 0 
8086 1959 2 4 42243 1 1 735116 34 48 0 2 0 0 5 2 2 0 3 7 0 0 0 0 0 0 3 11 0 
8825 1962 2 3 51195 1 1 734866 46 230 14 156 82 24 58 8 9 2 5 8 0 0 0 0 0 0 3 11 0 
2930 1978 3 0 68092 0 0 735121 7 852 60 207 78 36 48 2 2 6 10 5 0 0 0 0 0 0 3 11 0 
1928 1973 2 4 31814 1 0 734814 73 35 3 20 4 1 20 2 2 0 3 9 1 0 0 0 0 0 3 11 0 
7108 1965 3 2 51390 1 1 734658 54 205 20 47 23 2 56 6 5 2 5 5 0 0 0 0 0 0 3 11 0 
10925 1983 2 4 76630 0 0 735154 93 255 31 446 40 56 175 1 3 10 11 1 0 0 0 0 0 0 3 11 0 
9960 1991 0 0 26868 1 0 735260 52 0 0 1 8 3 2 1 1 0 2 7 0 0 0 0 0 0 3 11 0 
8800 1943 4 1 48948 0 0 734806 53 437 8 206 160 49 42 2 7 10 5 6 1 0 0 0 0 0 3 11 1 
9224 1972 4 0 55260 0 1 734752 81 825 8 53 11 0 242 2 8 10 5 6 0 0 0 0 0 0 3 11 0 
5519 1956 2 3 64090 0 1 734992 8 316 58 161 76 51 135 1 6 9 4 5 0 0 0 0 0 0 3 11 1 
5046 1958 2 1 78331 0 1 735163 97 756 138 354 160 169 61 2 10 6 7 4 0 0 0 0 0 0 3 11 0 
7037 1974 4 4 37087 1 0 734996 50 194 55 134 15 0 3 3 4 2 8 6 0 0 0 0 0 0 3 11 0 
905 1986 2 1 21846 1 0 735067 38 7 17 18 6 10 26 4 4 0 3 8 0 0 0 0 0 0 3 11 0 
8624 1958 2 4 81320 0 0 734811 61 183 33 493 59 103 57 1 4 3 10 2 0 0 0 0 0 0 3 11 0 
8945 1970 2 1 54137 0 1 735001 46 171 0 11 0 1 20 2 4 1 4 6 0 0 0 0 0 0 3 11 0 
6445 1967 2 3 66825 0 0 734969 73 243 101 405 29 40 40 1 4 5 6 2 0 0 0 0 0 0 3 11 0 
2727 1973 2 3 57100 0 0 735109 19 181 21 69 39 3 96 1 3 3 6 3 0 0 0 0 0 0 3 11 0 
6404 1969 2 3 58917 1 2 734859 10 151 7 89 0 7 28 5 4 1 6 5 0 0 0 0 0 0 3 11 0 
11074 1977 2 0 85072 0 0 735239 94 494 92 391 194 11 241 1 3 4 10 0 0 0 0 0 0 0 3 11 0 
10150 1961 2 0 86429 0 0 735096 10 464 28 873 29 18 37 0 7 4 7 2 0 0 0 1 0 0 3 11 1 
1968 1971 2 2 45684 1 0 735107 37 5 1 5 10 0 7 1 1 0 2 7 0 0 0 0 0 0 3 11 0 
6534 1974 2 3 47889 1 0 735144 94 29 0 29 0 5 4 1 2 0 3 5 0 0 0 0 0 0 3 11 0 
9485 1986 4 4 45921 0 0 735210 23 102 9 49 24 3 12 1 2 1 6 4 0 0 0 0 0 0 3 11 0 
7053 1966 4 0 78420 0 0 734954 75 604 28 674 91 28 28 1 3 10 8 1 0 0 0 0 0 0 3 11 0 
4654 1992 2 3 75114 0 0 735082 40 571 12 523 63 60 24 1 3 10 5 2 0 0 0 0 0 0 3 11 0 
9760 1963 4 2 52278 0 1 734800 24 953 0 71 0 0 174 6 10 5 10 8 0 0 0 0 0 0 3 11 1 
1048 1972 3 4 35641 1 0 734969 11 63 3 67 8 9 28 2 3 1 4 7 0 0 0 0 0 0 3 11 1 
10619 1994 2 0 95529 0 0 734743 29 770 29 890 250 27 24 1 7 3 7 3 0 0 1 0 0 0 3 11 1 
9308 1954 2 4 62820 0 0 734906 51 398 61 265 138 61 53 1 3 4 6 1 0 0 0 0 0 0 3 11 0 
10505 1960 3 3 73113 0 0 735131 86 741 19 154 50 9 28 1 3 4 7 2 0 0 0 0 0 0 3 11 0 
8362 1982 4 4 84169 0 0 734992 9 1478 19 403 0 19 0 1 7 6 6 3 0 1 1 0 0 0 3 11 1 
2625 1954 1 0 42607 0 1 735092 30 156 29 56 30 32 47 2 3 2 7 3 0 0 0 0 0 0 3 11 0 
4637 1954 4 0 74637 0 0 734913 73 960 64 464 146 0 16 1 6 9 9 3 0 0 0 1 0 0 3 11 0 
9972 1955 4 3 46015 1 1 735243 25 38 0 2 0 0 6 1 1 0 3 7 1 0 0 0 1 0 3 11 0 
4483 1993 2 0 72354 0 0 734882 67 315 26 473 220 12 182 1 2 10 6 1 0 0 0 0 0 0 3 11 0 
4487 1969 3 0 39858 1 0 734799 67 15 20 25 2 7 26 1 2 0 4 6 0 0 0 0 0 0 3 11 1 
4988 1948 4 4 34469 1 1 735264 58 19 6 20 0 5 12 3 1 1 4 4 0 0 0 0 0 0 3 11 0 
8931 1986 2 3 83033 1 0 735278 82 812 99 431 237 149 33 1 11 4 10 5 0 0 0 1 0 0 3 11 0 
5871 1979 3 3 24401 0 0 734651 98 73 28 217 10 24 115 3 6 1 6 8 0 0 0 0 0 0 3 11 0 
2008 1978 2 4 77583 0 0 735180 93 372 23 384 250 12 108 1 4 5 9 2 0 0 0 1 0 0 3 11 0 
3139 1982 1 0 74116 0 0 735135 53 871 111 704 145 55 166 1 4 4 10 2 0 1 0 0 0 0 3 11 0 
10037 1993 2 0 74293 0 0 735264 66 375 152 335 93 91 81 1 5 4 6 2 0 0 0 0 0 0 3 11 0 
10673 1976 4 4 68397 0 1 735092 6 760 80 466 17 13 80 1 6 9 5 3 0 0 0 0 0 0 3 11 0 
5303 1974 4 3 79632 0 0 735238 42 471 0 510 99 21 12 1 6 4 9 2 0 0 0 0 0 0 3 11 0 
538 1989 2 0 46107 1 0 735180 78 31 9 27 16 9 33 1 1 1 4 3 0 0 0 0 0 0 3 11 0 
7922 1951 4 0 64950 0 1 734632 29 819 0 72 12 0 63 2 11 2 10 7 0 1 0 0 0 0 3 11 0 
5692 1989 0 4 25443 1 0 734762 82 1 4 3 8 9 7 1 1 0 3 8 0 0 0 0 0 0 3 11 0 
4843 1952 2 0 75127 0 0 735282 92 203 35 305 46 17 227 1 2 11 5 1 0 0 0 0 0 0 3 11 0 
6383 1971 4 3 32892 1 0 735285 78 26 0 15 2 1 2 2 3 0 3 8 0 0 0 0 0 0 3 11 0 
1628 1971 2 3 71796 0 0 735069 54 354 21 311 167 75 32 1 9 3 4 4 0 0 0 0 0 0 3 11 0 
1204 1970 4 4 67536 0 1 734917 45 1253 0 447 23 71 35 3 11 5 11 8 0 0 0 1 0 0 3 11 0 
3673 1971 2 0 55239 0 1 734969 59 371 17 238 23 24 106 3 7 5 11 5 0 0 0 0 0 0 3 11 0 
760 1975 4 1 60554 1 0 734994 8 588 7 76 110 15 15 2 8 4 9 6 0 0 0 0 0 0 3 11 0 
8957 1952 1 0 64831 1 1 734935 51 480 86 249 75 86 144 8 6 3 5 6 0 0 0 0 0 0 3 11 0 
4128 1962 4 3 56067 0 1 734975 51 517 12 54 16 6 120 2 7 4 7 5 0 0 0 0 0 0 3 11 0 
6810 1983 2 1 82025 0 0 734923 76 267 98 606 48 70 98 1 3 2 6 1 0 0 1 0 0 0 3 11 1 
5386 1953 2 3 94384 0 0 734839 62 1111 24 790 160 45 172 0 5 8 5 2 0 1 1 1 0 0 3 11 1 
8700 1986 0 0 14906 0 0 734762 86 7 7 14 7 16 15 3 2 1 3 7 0 0 0 0 0 0 3 11 0 
3202 1987 4 4 51563 0 0 734681 60 1166 0 48 0 0 36 1 4 4 10 8 0 1 1 0 0 0 3 11 0 
1328 1982 1 4 57937 0 1 735186 56 261 42 144 55 48 133 3 4 4 9 3 0 0 0 0 0 0 3 11 0 
8405 1979 2 1 68274 1 1 735045 83 135 25 51 23 25 46 2 4 2 5 3 0 0 0 0 0 0 3 11 0 
6515 1977 2 3 39771 1 0 735111 92 6 2 18 2 8 14 1 2 0 3 4 0 0 0 0 0 0 3 11 0 
2882 1975 1 1 67893 0 1 734681 31 711 28 142 49 18 47 2 3 2 9 8 0 0 0 0 0 0 3 11 0 
7574 1979 4 3 27922 1 0 735270 80 11 0 13 2 4 11 1 2 0 3 4 0 0 0 0 0 0 3 11 0 
6387 1976 4 3 52190 1 1 735268 39 42 0 17 0 0 18 3 2 1 3 5 1 0 0 0 0 0 3 11 0 
5320 1973 3 1 44051 1 1 734804 20 79 7 58 6 3 18 4 3 1 4 6 0 0 0 0 0 0 3 11 1 
5048 1971 4 0 42767 2 0 734906 53 20 6 43 19 5 38 1 3 1 2 8 0 0 0 0 0 0 3 11 0 
8146 1976 3 3 46106 1 1 735271 84 30 0 8 2 0 14 1 1 1 2 6 0 0 0 0 0 0 3 11 0 
10031 1976 4 4 16927 1 1 734815 50 20 2 23 3 1 4 5 3 0 4 8 0 0 0 0 0 0 3 11 0 
5748 1965 2 4 59754 0 1 734741 96 115 27 44 4 146 139 3 5 2 6 5 0 0 0 0 0 0 3 11 1 
2134 1952 2 0 53700 0 1 734637 94 263 5 233 69 41 83 4 5 5 8 5 0 0 0 0 0 0 3 11 0 
1523 1973 2 4 59041 1 1 735267 25 69 2 15 2 2 6 2 2 0 4 5 0 0 0 0 0 0 3 11 0 
9665 1957 4 1 54237 0 1 734892 48 267 3 30 4 0 57 4 5 2 5 6 0 0 0 0 0 0 3 11 0 
4640 1967 2 1 70647 0 1 734671 65 561 85 171 25 123 114 2 4 7 13 2 0 0 0 0 0 0 3 11 0 
3635 1962 4 0 52597 0 1 735267 69 492 0 37 7 0 42 3 6 3 8 5 0 0 0 0 0 0 3 11 0 
3547 1969 3 3 41021 1 0 734770 12 14 7 9 6 16 12 2 2 0 3 6 0 0 0 0 0 0 3 11 1 
2456 1975 4 4 40233 0 1 735059 84 80 4 46 0 17 2 5 2 1 5 6 0 0 0 0 0 0 3 11 0 
5633 1980 2 4 50183 1 1 735315 47 97 12 84 13 10 15 7 3 1 6 5 0 0 0 0 0 0 3 11 0 
7801 1959 2 3 54753 0 1 735027 87 197 107 227 7 59 131 3 5 2 11 4 0 0 0 0 0 0 3 11 0 
10489 1973 2 4 92955 0 0 735004 35 693 21 925 31 24 84 1 6 7 9 2 0 0 1 1 0 0 3 11 1 
7011 1973 2 4 33471 1 0 734692 47 43 2 27 0 9 12 3 3 0 4 7 0 0 0 0 0 0 3 11 0 
2620 1974 4 4 34596 1 0 734878 48 14 0 2 0 0 7 1 1 0 2 8 0 0 0 0 0 0 3 11 1 
3933 1980 2 3 44010 1 0 734693 46 186 36 234 86 72 48 6 10 2 6 9 0 0 0 0 0 0 3 11 0 
10981 1988 2 4 84219 0 0 735172 27 434 137 400 45 137 45 1 3 4 10 1 0 0 0 0 0 0 3 11 0 
1734 1968 4 3 40706 2 1 734792 37 59 0 11 4 2 5 4 3 0 4 7 0 0 0 0 0 0 3 11 0 
10995 1988 1 4 15716 1 0 734722 8 16 5 30 8 7 26 3 3 0 4 8 0 0 0 0 0 1 3 11 0 
6357 1959 1 1 59052 0 1 735092 29 230 35 75 63 57 31 3 7 1 7 5 0 0 0 0 0 0 3 11 0 
9209 1971 3 3 80573 0 0 734694 85 829 138 430 60 92 15 1 4 6 13 2 0 0 0 0 0 0 3 11 0 
10286 1962 2 4 83715 0 0 735173 2 318 8 407 150 35 8 1 2 8 13 0 0 0 0 0 0 0 3 11 0 
2611 1959 3 3 82576 0 0 734621 66 1206 55 445 168 18 18 1 2 4 12 1 0 0 1 0 0 0 3 11 0 
1600 1965 3 4 56962 2 1 735056 60 292 3 77 10 3 26 7 6 3 5 7 0 0 0 0 0 0 3 11 0 
3308 1952 2 4 35704 1 1 735143 54 30 9 12 2 11 30 3 2 0 4 4 0 0 0 0 0 0 3 11 0 
5407 1954 2 3 53103 0 1 735027 70 729 17 133 11 0 195 5 10 6 7 7 1 0 0 0 0 0 3 11 0 
2166 1960 1 2 46779 1 1 734967 55 12 1 3 0 0 7 1 0 1 2 4 0 0 0 0 0 0 3 11 0 
3955 1965 2 1 4861 0 0 735312 20 2 1 1 1 0 1 0 0 0 0 14 0 0 0 0 0 0 3 11 0 
6634 1979 3 1 33462 1 0 734992 78 22 3 18 0 0 11 1 2 0 3 7 0 0 0 0 0 0 3 11 0 
3056 1978 2 1 63693 0 1 735059 63 587 43 337 42 87 54 3 11 6 9 6 0 0 0 0 0 0 3 11 0 
5718 1950 2 4 80763 0 0 735000 17 674 168 108 192 42 231 1 5 11 6 3 0 0 1 1 0 0 3 11 1 
6872 1974 4 4 65352 0 1 735006 43 284 3 84 4 7 23 2 4 2 8 4 0 0 0 0 0 0 3 11 0 
8164 1978 4 4 82170 0 0 735100 13 1023 93 651 49 55 37 1 5 6 7 2 0 0 0 0 0 0 3 11 0 
4580 1969 2 4 75759 0 0 735070 46 1394 22 708 89 91 182 1 9 7 9 5 1 0 1 1 0 0 3 11 1 
9305 1976 1 0 79689 0 0 734907 65 311 26 640 180 37 121 1 4 9 13 2 0 0 0 0 0 0 3 11 0 
453 1956 4 2 35340 1 1 735319 1 27 0 12 0 1 5 2 2 0 3 5 0 0 0 0 0 0 3 11 0 
8545 1954 2 1 85683 0 0 735221 6 1296 17 311 45 69 51 1 2 4 10 1 0 1 1 1 1 0 3 11 1 
9850 1972 1 4 24884 1 0 734739 32 3 6 7 0 0 3 1 0 0 3 7 0 0 0 0 0 0 3 11 0 
7378 1981 3 3 42021 1 0 734651 34 393 5 136 7 5 27 5 10 1 6 9 1 0 0 0 0 0 3 11 0 
7646 1989 2 0 64449 1 0 735188 70 218 63 282 137 35 70 4 5 3 12 4 0 0 0 0 0 0 3 11 0 
1640 1954 2 1 64587 1 1 735312 49 66 0 16 0 6 20 2 1 1 4 3 0 0 0 0 0 0 3 11 0 
